id,nick,comment,refer_nick,refer,time,star
417250673,用户2042314268,加油,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",28分钟前,0
417250673,是陪伴夜晚的星星,别看歌词，什么叫父爱如山？全世界都倒了，他也不能倒在自己的孩子面前。,,,29分钟前,0
417250673,想和你打篮球,我觉得世间最真诚的只不过是父亲脸上的一道道皱纹,,,29分钟前,0
417250673,小赵bobo,我想你了,,,34分钟前,0
417250673,overald,"初听不识曲中意，再听已是曲中人
我想你了，爸",,,35分钟前,0
417250673,亡命412,我的父亲没有散文诗，他的日记本里只有给别人干活的日期，他的手上全是茧，他很平凡，他什么都给不了我，却什么都给了我。,,,36分钟前,1
417250673,软糖酱仙女190311,不知道在那杠啥,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,44分钟前,0
417250673,林先生PEl,爸 我想你了,,,45分钟前,3
417250673,软糖酱仙女190311,宁是没读过书吧！,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,45分钟前,0
417250673,YAYA_C20L,坑里出来的闸总说话怎么这么有自信呢？,大西柚233,还有旧报纸又是什么鬼？？？？,50分钟前,0
417250673,那个小赵吖,感人,,,51分钟前,3
417250673,小嘟噜个咕噜,子欲养而亲不待[多多大哭],爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",52分钟前,0
417250673,YAYA_C20L,来来来上去,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,53分钟前,0
417250673,YAYA_C20L,这个社会真的是什么孤儿都有你，怕是从小就是从坑里出来的,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,54分钟前,0
417250673,刘坤呐,我承认我不是一个好人，但我坐公交会让座，路上的垃圾我会随手捡起来，但我也想体验一下父爱的感觉，人生啊,,,57分钟前,1
417250673,不愈_,小时候我以为父亲是一个超人;后来才知道，父亲只在我的面前是个超人,,,57分钟前,2
417250673,北平以南_,这辈子也还不清老头,,,57分钟前,0
417250673,灯栅,二十多年了，从年少时与父亲为敌，到了与父亲碰杯的年纪，却没有变成父亲引以为傲的那个孩子，对不起，我爱你，老爷子,,,13:35,0
417250673,BMgirl,父亲什么都没给我，父亲又什么都给了我，而我还没给过父亲什么。,,,13:26,2
417250673,恍若年少_八零后,我的父亲没有散文诗，留给我的太多的回忆，多年的患病，2016年11月病魔带走了他，我欠父亲太多太多，父亲没有等到我能挣一分钱让我养他一天，如果还有来生，我还想做他的儿子，好好的回报他，愿父亲在天堂一切安好，不再有病痛,,,13:23,2
417250673,是大妞妞呀,总有人老去也永远有人年轻。 生且善良 三生有幸做你女儿,,,13:22,2
417250673,阿Poppy,父母用尽全力把所有给孩子,,,13:21,4
417250673,箐色梧桐,给爸妈换可以指纹解锁的手机，但是指纹怎么都录不上。,留得住的感动,我爸没有文化，所以只能从事体力劳动。很累很累，但是他从来不喊苦，他深知没有学问很吃亏，所以他拼了命挣钱供我和弟弟上学，他说砸锅卖跌也得让我上学。他告诉我，人穷志不穷，你一定要争口气。。。爸爸，再等我两年，等我毕业了我一定努力撑死这个家。,13:20,1
417250673,樵陆,想起句话叫“世间所有的爱都指向团聚，唯独父母的爱从来都指向别离”,,,13:16,4
417250673,huaYuang,我父亲不会写散文诗，他可能不是不会吧应该是没那个时间了吧😣,,,13:15,3
417250673,jmx嗯哼,加油！,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",13:13,0
417250673,尚安hx,请相信我,,,13:13,2
417250673,王CHci,杠精？这都杠？,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,13:10,0
417250673,我叫孙嗯,你们要是在这说的话，有天也许能对你的父亲说的话，那他应该真的会欣慰吧。,,,13:07,3
417250673,或许真的受不住,爸，我可以的,,,13:05,3
417250673,言棠r,我的爸爸啊，是我的盖世英雄,,,13:05,3
417250673,众星捧萍萍公主,这世上最爱我的男人已经有了我的妈妈,,,13:03,2
417250673,Fyydoctor,你有没有绝望过，绝望到连哭都发不出声音。,,,13:01,3
417250673,醉里挑灯的猫,网络暴力真可怕，真害怕你挺过去。,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,12:57,0
417250673,hhzs丫,我记得当时满分780好像，我考了721，比我考的多的还多的是，不过我还是过了市里最好的高中分数线,-小好,中考700多？,12:46,0
417250673,我生了,,,,12:45,1
417250673,苏苏苏小容啊,下辈子还做您们的女儿，爸妈我爱你们❤️,,,12:43,5
417250673,24重人格1901,今年高考，跟着爸爸在今天给爷爷去扫墓，才看到父亲两鬓的白发。,,,12:41,8
417250673,封闭y,那是我最爱的父亲呀,,,12:40,1
417250673,野慌丿,对不起，我也是第一次笨拙的学着去爱你,,,12:38,1
417250673,尘世美他二哥,什么都给不了我，到什么都给了我,,,12:37,4
417250673,24重人格1901,你是个败家子？,我還想妳啊,没有他过的也不错,12:37,0
417250673,用户499130913,今天是清明节，不知道父亲知不知道他的女儿有些孤单,,,12:35,9
417250673,WYHHAZJ,可是我的父亲已经老的像一张旧报纸,,,12:33,2
417250673,1号小韭菜,又少啦一个疼爱你的人，珍惜吧少年,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",12:26,0
417250673,HELLOROSle,你是个坚强的人，我很佩服你,言茶-,高考那天父亲去世了，幸好老师把我稳定下来了考完了最后一科，现在才会在大学里看到了更宽阔的世界。明天就父亲节了，想您了,12:24,0
417250673,你已成风幻化的雨下错了季侯,你,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,12:23,0
417250673,Jayda陈,不行了，听一次哭一次,,,12:23,1
417250673,年少有为_awb,不管自己的孩子是否优秀 在父母心中都是最好的 所有我们必须要成功 不然我们的父母老了 他们靠谁啊,,,12:23,1
417250673,油葫芦颠颠,可我依然爱他们,妤妤ai,我的爸爸没有散文诗，他的日记本里都是给别人做工时记的帐，我的妈妈也没有少女情怀，她每天想的都是生活的柴米油盐,12:23,0
417250673,一吻很甜,抱抱要坚强哦~,波叽一口傲,2020.2.19那个最爱我的人走了，他为疫情付出太多......,12:21,1
417250673,油葫芦颠颠,好起来了吧 肯定好起来,知则行,领证一月后发现老公突发急性白血病，昨天看老公手机，无意看到爸爸给老公发信息，你要加油，我女儿需要你,12:19,0
417250673,油葫芦颠颠,拿自己的钱不行么,A九归,拿着父母的钱在ktv唱父亲,12:19,0
417250673,DMDDY,谈了一场好失败的恋爱 爸爸对不起 让你失望了,,,12:17,1
417250673,Somnabulist_,那天晚上，是个寒冷的夏夜，父亲和我相对无语，临走前，他对我说了一句话“好好活下去，不一定要在意别人的话，人生是要走自己的路”,,,12:17,3
417250673,聪葱匆1705,无论什么时候回家到门口都会喊一句爸爸妈妈这是最幸福的事了吧,,,12:14,2
417250673,LosAngeles_Lakers_,他也是第一次做爸爸呀,,,12:13,0
417250673,暴躁仙女在线怼人,我对母亲的记忆停留在七岁那年的初秋中午，当时因为看邻居表情猜到的那场意外。都是人看着我指指点点就大概猜了出来……,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",12:12,0
417250673,林_az-y,为什么我笑了哦,可可夕乐,你爸爸只是正好饿了兄弟,12:11,0
417250673,矫情的妞儿,今天是父亲离开后的第一个清明节。我只想告诉他：春天来了，花开了，您为什么不再等一等,,,12:06,8
417250673,柏东1025,我的父亲没有散文诗，他的手上全是茧[多多大哭][多多大哭],,,12:03,4
417250673,也六木,一定会再相遇的,小荆同学在呢,十二年太短了 我一定要在下辈子找到你,12:01,0
417250673,年少有为_awb,一位彝族老人拿手机去店里维修 因为汉语说的不好 说了半天才表达出他的意思 工作人员告诉他手机没坏 老人突然哭了 自由自言自语说道：我的孩子没干嘛不给我打个电话,,,12:00,0
417250673,也六木,一定会的哦 加油,JacksonYee__632,"你走后的第一个清明节。
有空多来我的梦里坐坐啊。",12:00,0
417250673,迹懿,加油,JacksonYee__632,"你走后的第一个清明节。
有空多来我的梦里坐坐啊。",11:58,0
417250673,也六木,来世我们还做父子哦,也六木,只做了十四年父子 已经过去八年 你还好吗父亲 我想念你,11:58,0
417250673,也六木,只做了十四年父子 已经过去八年 你还好吗父亲 我想念你,,,11:57,3
417250673,大康书记,要努力啊！以后要成为爸爸的骄傲！,ccfhz,父母没钱给你生活费时，承诺什么时候给你就一定会给你，可你答应了父母认真学习却一推再推,11:54,0
417250673,eason_AxSx,直接回去吧,cherry0310,明天是父亲节 恐怕是我生命中的最后一个父亲节了 父亲肺腺癌晚期 怕是.... 此时此刻 我远在2000多公里的大学图书馆里 想念着父亲 还有15天 才能回去 父亲 加油！女儿一直都在！,11:53,0
417250673,JacksonYee__632,"你走后的第一个清明节。
有空多来我的梦里坐坐啊。",,,11:50,7
417250673,我叫恭喜,抱抱。,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",11:50,0
417250673,先生不回家,我只希望父母长命百岁。就这样挺好,,,11:48,5
417250673,不记得了吗_,我的家境不是很好，但是我爸把他最好的都给我 我去学校他要送我 我回家他会来接我 我都忘了我对头孢过敏但他记得死死的 他可以不喝酒但他不会忘记给我带好吃的 从小到大他做的炒饭 是我最爱最难忘记的我不会在他面前哭因为他喜欢他的宝贝笑,,,11:42,3
417250673,Hello9c,愿逝者安息 生者坚强,,,11:41,0
417250673,我還想妳啊,没有他过的也不错,信仰_MFJp,没体会过有父亲的感觉,11:40,0
417250673,Hello9c,21年太短了 下辈子我们还要做父子 爸 我想您了 又是一年清明 您还好吗 下辈子 妈妈 姐姐 我和您 还要做一家人 我们是一起的.,,,11:40,6
417250673,箢箕我也不会读,第一次听这首歌父亲健在，第二次父亲走了，日夜念吾父，吾父勿念吾，待到相见时，汝吾皆开颜。,,,11:34,6
417250673,放开爷的腿毛_,很羡慕你,張靜Bang,妈妈在厨房忙碌着 爸爸刚刚下班回家 哥哥在沙发上看电视 我躺在床上听着歌 我应该很庆幸不是吗？,11:30,0
417250673,不成为更好的自己遇到二熊不改名,抱抱。,言茶-,高考那天父亲去世了，幸好老师把我稳定下来了考完了最后一科，现在才会在大学里看到了更宽阔的世界。明天就父亲节了，想您了,11:21,0
417250673,撷秀好苗子,节哀,邵屁桃儿,清明节，您的祭日，六年了，没能来得及的道别，好想再牵着你的手，告诉你你不在的这些年发生在我身上的这些故事,11:20,0
417250673,不成为更好的自己遇到二熊不改名,还好吗？抱抱。,cherry0310,明天是父亲节 恐怕是我生命中的最后一个父亲节了 父亲肺腺癌晚期 怕是.... 此时此刻 我远在2000多公里的大学图书馆里 想念着父亲 还有15天 才能回去 父亲 加油！女儿一直都在！,11:19,1
417250673,小荆同学在呢,十二年太短了 我一定要在下辈子找到你,,,11:19,6
417250673,你曾说过陪我去看一场雪yo,幸福温馨，很羡慕你,張靜Bang,妈妈在厨房忙碌着 爸爸刚刚下班回家 哥哥在沙发上看电视 我躺在床上听着歌 我应该很庆幸不是吗？,11:19,0
417250673,張靜Bang,妈妈在厨房忙碌着 爸爸刚刚下班回家 哥哥在沙发上看电视 我躺在床上听着歌 我应该很庆幸不是吗？,,,11:14,8
417250673,彡抹一爪茶,感动,,,11:14,0
417250673,守护沧海,以前路过坟地很害怕，现在不怕了，因为那里也有他,,,11:13,3
417250673,信仰_MFJp,没体会过有父亲的感觉,,,11:12,5
417250673,星星在先生眼底丶,珍惜眼前人，别等没有了才知道珍惜,,,11:11,3
417250673,回不来的鸟儿,我父亲的日记里没有散文诗，只有因为生活没有实现的梦想,,,11:09,0
417250673,0-北方姑娘,我爸爸很爱我，他知道我怕鬼，所以走后一次也没有来过我梦里,,,11:06,4
417250673,不必说晚安了,小姐姐要努力加油哦！,邵屁桃儿,清明节，您的祭日，六年了，没能来得及的道别，好想再牵着你的手，告诉你你不在的这些年发生在我身上的这些故事,11:06,0
417250673,皮囊有多皮,你要坚强也要加油,邵屁桃儿,清明节，您的祭日，六年了，没能来得及的道别，好想再牵着你的手，告诉你你不在的这些年发生在我身上的这些故事,11:02,0
417250673,稼轩的粉,旧报纸应该是形容脸上的皱纹，没有往日的光鲜神采。,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,10:59,0
417250673,魔鬼咦,今天就是清明节了，因为疫情需要隔离的影响，今年我没有回去，我内心愧疚，写这个评论的时候，眼泪已经在眼睛打转了，还有两天就要离职，压力也很大，想多赚钱给自己攒个首付买套县城的房子，这样就不用每次回去都住在别人家里面，看别人脸色，想什么时候回就什么时候回，我恨我自己不够努力。,,,10:53,1
417250673,清罗小扇扑流萤,谢谢所以为我们付出的同胞,波叽一口傲,2020.2.19那个最爱我的人走了，他为疫情付出太多......,10:53,2
417250673,123王文菲,逝者安息。,,,10:51,1
417250673,望你待我再归来-爱柒柒,憨憨,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,10:50,0
417250673,把灯点亮,我希望我最最亲爱的爸爸可以不那么累一直健健康康平平安安,cherry0310,明天是父亲节 恐怕是我生命中的最后一个父亲节了 父亲肺腺癌晚期 怕是.... 此时此刻 我远在2000多公里的大学图书馆里 想念着父亲 还有15天 才能回去 父亲 加油！女儿一直都在！,10:49,0
417250673,-苦尽甘来定不负生而善之,这首歌太好哭了,,,10:49,1
417250673,邵屁桃儿,清明节，您的祭日，六年了，没能来得及的道别，好想再牵着你的手，告诉你你不在的这些年发生在我身上的这些故事,,,10:48,10
417250673,我撤了_QHi5,他很平凡却把他认为一切最好的给了我,,,10:45,1
417250673,温暖的人1712,又是清明 我很想你,,,10:45,1
417250673,奶茶味的小雏菊,加油,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",10:43,0
417250673,Solo丶奶冻1907,加油加油再加油,萧瑶亦逍遥,"我父亲是一个农民
没有什么散文诗给我
但他用最无声的爱呵护我的成长
有时他会无理头的因为某些小是发脾气，但是爸爸是爱我的。
我爸爸没有散文诗，但他有一手与时光磨合老茧。
2020年中考，老头！您瞧好吧",10:38,1
417250673,spring丶白水,不能理解，就不要乱喷,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,10:34,0
417250673,别说谎了-,居然跟我母亲同名，还有那张似曾相识的老照片……,,,10:31,0
417250673,离k小静,你告诉我，你过得很不好，胃口不好，睡得也不好。我看着你憔悴的身影，不知道该做什么。这是你昨晚给我的梦，我希望梦是假的。想你是真的。我不乖，你也并不温柔，但是这不妨碍你爱我，和我想你。爸。,,,10:29,3
417250673,hc呼呼,我泪奔了,木槿梧桐桐桐,"儿子没有我幸福，因为我从小就有爷爷的关爱，到现在还能随时拉着爷爷的手去陪他到河边转转。
儿子也比我幸福，因为他从小就有爸爸的关爱，到现在能随意躺在爸爸的怀里撒娇，脚丫子随时伸到爸爸脸上。
爸爸今年走了整整19年，我都快忘记爸爸的模样了，时间你能不能轻点，让我再深深地回忆一下父亲的样子",10:27,0
417250673,六月六號_星期六,自从自己做了父母才真正的明白父母对于儿女的这份爱是多么无私与深沉，特备是父亲，不想母亲那般会表达，但他们的爱都是深沉且安静的。之前总是听朋友推荐这首歌，今天仔细听了听，不禁哽咽。愿每一位父亲都健康长寿，愿每一位儿女不要在失去后才懂得珍惜，愿每个人的人生都没有遗憾。,,,10:25,0
417250673,智沐xi,小时候最害怕墓地里有鬼，现在不怕了，因为我最爱的人也躺在那里,,,10:25,13
417250673,小狐狸H007,对不起，我的不懂事我也在慢慢去改，别再轻易地去否定我好吗，从小是这样，长大还是这样，我在自卑的阴影下成长的很艰难，从不知道自信是什么,,,10:24,2
417250673,孤独老树昏鸦,白驹过隙啊,,,10:24,1
417250673,木槿花灬KAI,抱抱,波叽一口傲,2020.2.19那个最爱我的人走了，他为疫情付出太多......,10:22,1
417250673,凉茶加多宝-,什么地方七百分重点高中还不够？,丶Chenge,七百分，重点高中都考不上,10:21,0
417250673,榛子开心果儿,爸 每每忆起您叫女儿这两个字的声音我都会偷偷张开嘴巴叫几声爸 爸 您看女儿 我很好 愿您在天堂也一切都好,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",10:20,1
417250673,莎紫2014,暴露了年龄,千里的小故事,2006夏天。我拿着中考成绩单，狂奔向还在田边插秧的父母。告诉他们我考上重点高中了，父亲把秧苗一扔。走，回家吃饭去。,10:19,0
417250673,凉茶加多宝-,哥，我们这衡水分数线最低才六百多，你们一个县八百多七百多分？都快比我们半个省的还多啊,fantasyhi,2010年中考，分数下来后，爸爸双手叉腰站在门口，路过的邻居问我的成绩，爸爸特傲娇的说700多分。其实那年全县700多的有800人，我不觉得自己有多棒，反倒是爸爸，一直都以我为荣。对不起，很久不曾让你引以为傲了。,10:18,1
417250673,hezhensheng-,抱抱,终老_EXKD,爸爸我想你了 我真的太累了 今天是清明节 你走的第42天,10:15,0
417250673,Vicar-11,要坚强哦！,波叽一口傲,2020.2.19那个最爱我的人走了，他为疫情付出太多......,10:13,1
417250673,榛子开心果儿,爸 今天清明去看您 您看到我了吗 你最惦记的女儿如今一切安好 就是很想很想爸,,,10:11,11
417250673,LGT-05,加油吼，陌生人,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",10:09,0
417250673,北城听雨乱,还好吗？,知则行,领证一月后发现老公突发急性白血病，昨天看老公手机，无意看到爸爸给老公发信息，你要加油，我女儿需要你,10:09,0
417250673,changchunle,你这么厉害也没见你是写首歌 爱听不听 不听滚蛋 不要在这里bbll,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,10:04,0
417250673,黄泉问仙,是啊,奥利奥和冰淇淋蛋糕,其实于我而言，父亲这个词陌生的让我难过,09:57,0
417250673,肖墙,高考考了三次，第二落榜时，父亲和我一起哭了，蹲在地头说了句，走，回家再来,,,09:45,6
417250673,门口墨鱼,两三年前和朋友一起去灵隐寺，正好碰上寺里的僧人诵经，本来是听不懂的内容，但是我和朋友全都流泪了。出去之后我问她在诵经的时候想到了什么，她说想到了父母，我说我也是。,,,09:45,3
417250673,sphinx-x,抱抱你,奥利奥和冰淇淋蛋糕,其实于我而言，父亲这个词陌生的让我难过,09:44,0
417250673,全网公认宇宙无敌花美男,要不然她就厉害得不正常了,边走边听i,为啥怎么说？,09:41,0
417250673,三更散人,你不懂能别评论吗？民谣你也不会懂,大西柚233,旋律很好，但是歌词真的能不能走点心，什么叫老的像一个影子？？？来你出来我给我表演一下,09:40,0
417250673,黄先森9966,我哽咽了,嘘安静zh,"二十年前。
“爸爸，这是什么呀”
“爸爸，他为什么会这样”
“爸爸，你看这个，怎么回事啊”
“爸爸，你连电视都会修啊” 二十年后。
“儿子，你玩的这是什么”
“儿子，你帮我看看怎么不动了”
“儿子，这个为什么一闪一闪的”
“儿子，你连电脑都会修啊”",09:28,1
417250673,奥利奥和冰淇淋蛋糕,其实于我而言，父亲这个词陌生的让我难过,,,09:21,5
417250673,池鱼别故渊_,家人第一 其余第二,,,09:15,1
417250673,Uber酱,"看过一个故事
小时候我想要吃糖葫芦
父亲过马路去买
后来
我不想要糖葫芦了
我想要父亲",,,09:05,12
417250673,橘涂豆子,时光啊 愿你永远善待我的爸爸 让他慢点老去 我还没能力好好报答孝顺他 时光你要慢点啊 父亲的白发你要慢点啊,,,08:55,9
417250673,要笑要笑阿哈哈哈,在这里大家都会毫无保留的分享自己的事情与感受，可是我的爸爸悄无声息的教会了憋着忍着别说，那么一切都是最好的。,,,08:46,4
417250673,陶然180414,读大学的时候，每年清明都会回家给您扫墓，去年毕业，现在在外地工作，或许你还不知道我在哪里工作吧！，，，今年没办法回家给您扫墓了！嗯，您别担心，我和妈妈弟弟一切都好。我想你了！！,,,08:37,4
417250673,火车的周渔,老爸，想你，一切都好，只是妈妈不好。,,,08:26,2
417250673,是斯特同学啊,哈哈哈哈,大声吼吼,可能是毛衣穿反了，来自皮友的评论,08:22,0
417250673,就做个梦给你LH,真羡慕你们都记得与父亲的点点滴滴。真是太久了吧，久到忘了你什么样子，久到忘了怎么想你。久到父亲那二个字忘了怎么说。,,,08:22,7
417250673,柒月与you,好像体会什么是父爱,,,08:21,5
417250673,Kola崔,我想您了，您好吗，家里一切都好您放心，我会努力的保护好这个家的,,,08:14,3
417250673,LIUZXQW,现在我们又能给孩子留下什么 泪水吗,,,08:13,1
417250673,一池弱水-,你现在过得还好吗,千里的小故事,2006夏天。我拿着中考成绩单，狂奔向还在田边插秧的父母。告诉他们我考上重点高中了，父亲把秧苗一扔。走，回家吃饭去。,08:09,0
417250673,啊啾的生活日记,我从没见过我爸多好多伟大多温暖，我羡慕好多人的乐观开朗的大方脾气好的爸爸,,,07:54,6
417250673,马家伟少,关于孝敬父母，留给我们的可能就是：子欲养而亲不待，树欲静而风不止吧，遗憾,,,07:51,6
417250673,杨杨杨姣,"想起了北大某学生的诗：
我是使爸妈衰老的诸多事件之一
职称、房贷、牛肉的价格
我跻身其中，最为持久
我是这对中年夫妻唯一相符的病症
共同的疾患，二十三年来
无时不在考验他们的婚姻
我差不多就是耐性本身
我是疲惫的侧面，谩骂的间歇
我是流水中较大的那块石头
将眼泪分成两份",,,07:50,7
417250673,波叽一口傲,2020.2.19那个最爱我的人走了，他为疫情付出太多......,,,07:49,26
417250673,纪零落,这首歌对我触动很大，想想以后，真的是很迷茫啊～,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",07:44,0
417250673,回眸O笑过往,现在我们都长大了 可是看着父母依旧辛苦 我们却无能为力,远山含黛_,如果父母依旧辛苦 那我们长大还有什么意义,07:36,0
417250673,饮到梦断路断,作为一个女儿，我也是直到死才能放下我的父亲。,大脸妹x,昨天和一位长辈聊天 他说 我女儿也许随时都可以放下我 可我只有到死的那一天才能放下她。她永远不会明白我有多爱她,07:30,0
417250673,wcq805,问问题哦,弱离L_L,如今过得怎样啊？,07:29,0
417250673,小屋背后的节气_FGEu,奶奶，您在我很小的时候就去世了，但我仍然记得您，我别的同学都在我面前提起她的奶奶，问我你奶奶呢？，我跟她说，我奶奶去了一个美妙的天堂，以前小时候总以为，天堂是个美好的东西，现在，我想说，奶奶，你在那边过得好吗？,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",07:28,0
417250673,当作太子,"我本想去地狱，可是地狱打烊
便转身走去天堂，但天堂也客满
于是我路过人间，正好你房间正通亮。",,,07:25,7
417250673,余林潇,今天我把他爱听的歌都听了一遍,,,07:12,4
417250673,圈圈鹅鸭,我也是,幼儿园大佬iiii,我的父亲不是很好，但这首歌，我还是哭了。,07:07,0
417250673,liveandthrive,今天早上和爸爸一起出门，我感觉我好久没仔细看爸爸了，虽然是早上，但是我感觉他有点疲倦，我希望他永远平安，无病无灾。,,,07:01,4
417250673,阿来姐姐是云亭的小媳妇,昨天只能散于晨风中，我要快乐只告知好消息，叫他们放心,爱上自己是一件幸福的事,"我对父亲的记忆停留在了1999年我九岁那年的深秋早上,如果时光倒流，我还想再看看你熟悉的脸庞",06:58,0
417250673,杜杜呐ll,我的父亲很平凡，他没有什么伟大的事迹，他只有满手的老茧和没有溢于言表的爱，他什么都给不了我，却又把什么都给了我！,,,06:40,5
417250673,边走边听i,为啥怎么说？,不记得你格格,还好词不是许飞写的,06:39,0
417250673,不记得你格格,还好词不是许飞写的,,,06:32,1
417250673,hey星星-,爸爸 你已经走了14年了 好想你 今年过年回老家看到你的照片 我偷的哭了 偷偷拍了你的照片保存在手机 时常翻到却不敢看 看到别人有爸爸真的好羡慕 如果您在 我一定还是那个很受宠的小宝贝 是你的小棉袄吧 可惜你还没等我长大就离开我了 真的很想你 爸爸 来我梦里见见我吧,,,06:10,9
417250673,叶以南_,我的父亲没有散文诗，他的日记里只有给别人干活的日期，他的手上全是茧他很平凡什么都给不了我，却什么都给了我,,,06:07,5
417250673,中二的起司,爸爸，12年没有再喊过您了，您在天堂好好的，儿子长大了，爸爸，我爱您。,,,05:58,1
417250673,-君子令仪-,一起加油,贰玖冲呀_,"2020.3.26.0.02
我在刷题 这首歌让我分心了
我会努力去考好的
希望那时父亲能露出那份超级好看的笑容",05:40,0
417250673,太远749,皮囊里写“我才发觉，我其实不认识父亲，即使我们是彼此生命中最重要的部分。严格来说，我只是知道他的人生，只是知道他作为父亲这一角色在我的生活中参与的故事，我没有真正地看见并理解他。”我的父亲去世后我才看到这段话，这辈子没有了解父亲的机会了，希望你们可以珍惜。,,,05:16,5
