id,"nick,comment",refer_nick,refer,time,star
167882,抹茶的网易云呀,我也是6年前初二上音乐课听的，当时我们班上是一位非常漂亮的女同学上台教我们唱的，真怀念那时候阿,Joker--Luo,六年前音乐老师教的一首歌,刚刚,0
167882,周几itsu,2020.04.04,,,刚刚,0
167882,心酸就吃碱阿,十年了,年轻的记忆,高一听的歌，现在都大三了，时间好快,刚刚,0
167882,许嵩的歌曲好听,如果你还有良心，不想和你在清明节吵，不想听走开。,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,刚刚,0
167882,Eiluakkk,"2020.4.4
山河无恙 人间皆安",,,刚刚,0
167882,戚瞬,又是一年清明,,,刚刚,0
167882,超超超可爱的mm,2020.04.04。 16:00,,,刚刚,1
167882,竹煜熠,世间真正温煦的美色，都熨帖于大地，潜伏于深谷。,,,1分钟前,2
167882,Echo_xun,"2020.4.4
山河无恙，世间皆安🕯️",,,1分钟前,3
167882,诚诚恳恳w,又是清明,,,1分钟前,4
167882,你若成风ovo,不知道今天这首歌会多好多评论[多多笑哭],,,1分钟前,2
167882,韩轩a,我在人间彷徨，寻不到你,,,1分钟前,3
167882,涵拾叁,2020.4.4 16:00,,,1分钟前,2
167882,飘逸湖中月,暮雨纷纷又清明,,,1分钟前,2
167882,furewind,小学六年级听的，现在已经高二了,年轻的记忆,高一听的歌，现在都大三了，时间好快,1分钟前,0
167882,茄子O_o,赞过100去表白！,,,1分钟前,6
167882,NorthHarbor1805,初一开始听许嵩的歌，现在都大四了依然觉得许嵩的歌很有感觉,,,1分钟前,2
167882,独酌楼外楼,又是清明,,,1分钟前,1
167882,花京院_典明,"“人死了，就变成一个星星。”
“干嘛变成星星呀？”
“给走夜道儿的人照个亮儿……”
──史铁生",,,1分钟前,1
167882,是离开阿,”清明时节雨纷纷，路上行人欲断魂”我想最肝肠寸断的行人大概就是在这次抗疫中逝去的医护人员以及患者的亲人吧。,,,1分钟前,4
167882,毁耳朵系列,又是一年清明时,,,1分钟前,1
167882,Jus_jy,今年清明 不见雨 但想见你,,,1分钟前,2
167882,别忘记我oo,2020.4.4.🕯,,,2分钟前,2
167882,年少心事-,愿山河无恙 盼人间平安,,,2分钟前,4
167882,迷路di咸鱼,又一年清明，这里是2020了，转眼过去了多少年啊，人生一瞬。,,,2分钟前,2
167882,别忘记我oo,2020.4.4.🕯,,,2分钟前,2
167882,年少心事-,愿山河无恙 盼人间平安,,,2分钟前,4
167882,迷路di咸鱼,又一年清明，这里是2020了，转眼过去了多少年啊，人生一瞬。,,,2分钟前,2
167882,洛淂曦,又是清明雨上,,,2分钟前,2
167882,落落与君好zzm,又是清明雨上,,,2分钟前,2
167882,蓝莓鱼鱼,加油,妈妈说张泽华会是建筑大师,妈，我来看你了。麦苗已经长得很高是你喜欢的希望绿。跟着爸爸后面走向你小时候一起旅游的模样。那年在北京庙会我推着轮椅你新奇少数民族的各种风俗不愿再待在医院等死。现在对所有糯米类的食物迷之爱恋即使是前段时间的青团也容易让我想到当初喂你汤圆的时候你把黑芝麻吃掉把软软的汤圆皮喂给我的样子,2分钟前,2
167882,唯吾秋心,我在人间彷徨，寻不到你的天堂,,,2分钟前,3
167882,koko-ya,2020.4.4 15:59,,,2分钟前,3
167882,借我一份静谧,愿我们跋涉诸多坎坷，再回首时青山依旧，绿水无恙，也还铭记着并前行不辍。,,,2分钟前,2
167882,小伟仔999,我在人间彷徨，寻不到你的天堂……,,,2分钟前,1
167882,绾藏,最是流年似旧曲，暮雨纷纷又清明,,,2分钟前,4
167882,x旧词,一模一样的时间,不喜欢喝奶茶诶,2020.4.4.15.58,2分钟前,0
167882,第三朵浮云,不知不觉已十年。,,,2分钟前,4
167882,像丶风一样的人,最灰色一年清明,,,2分钟前,3
167882,兹心幺幺,2020 4.4致敬,,,2分钟前,2
167882,核弹BZ,过节=过劫，节日=劫日，每过一次节又有多少人离去，感谢老天保佑,,,2分钟前,3
167882,腾云驾雾史蒂夫,李 原 截！！,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,2分钟前,0
167882,我是一个大虎牙,你应该出来工作老板,年轻的记忆,高一听的歌，现在都大三了，时间好快,2分钟前,0
167882,苏谨年呐,许嵩,,,2分钟前,4
167882,二十一日晴,钓，就硬钓,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,2分钟前,0
167882,-想跟你回家家,2020.4.4,,,2分钟前,3
167882,淋竹堪雕,初中到研究生。原来时间真的过了好久好久。,,,2分钟前,4
167882,西瓜当然酷炫啦,山河无恙，愿君走好,,,2分钟前,4
167882,小呆儒,2020.4.4,,,2分钟前,3
167882,啦噜噢,"2020.4.4
山河无恙，世间皆安。🙏",,,2分钟前,4
167882,咿呀咿呀小言儿,2020.04.04,,,3分钟前,3
167882,洁洁贾,格外沉重,,,3分钟前,2
167882,sawwwwww,十几年了。。小学听到现在,JMLOVEA,又到了清明，在这个冬天有很多人到了另一个世界。想念你们,3分钟前,1
167882,_小张很OK,又是清明雨上，折菊寄到你身旁。,,,3分钟前,3
167882,mumu321,又是清明雨上,,,3分钟前,3
167882,A布骊,2020.04.04.15:58,,,3分钟前,6
167882,咸鱼的梦想啊,清明雨上缅怀同袍,,,3分钟前,2
167882,谦牧_,中国牛逼 ！！！,,,3分钟前,2
167882,那还好吧_,愿花飨逝者，春暖斯人,,,3分钟前,2
167882,likethis什么我是,周杰伦作曲比许嵩叼，这毋庸置疑，方文山的词比许嵩叼这也毋庸置疑，既然有更厉害的作词人为什么还要自己写呢？,清淡中有点甜,你们不都爱舔周杰伦才华横溢，那他怎么不作词作曲？许嵩是没才，可也没靠谁，从一开始许嵩的词曲都是包办。看不到你们说的周杰伦比许嵩有才是在那个点？,3分钟前,0
167882,兹心幺幺,加油,夜里偷亲你一口,今天放假 上了这么久网课 加上全国哀悼 感谢哀悼不能让我打王者和吃鸡 我还和家里人去祭祖 现在睡了个午觉起来 在书桌上写着生物作业想着马上就要高考了 感觉这种感觉好舒服啊,3分钟前,0
167882,我准备好了bb,奶奶走了七年了好快喔[多多难过],,,3分钟前,1
167882,顾昭_,辛苦了,新长征路上的-摇滚,那年刚听这歌的时候我奶奶外婆还健在，如今她们都已驾鹤西去，最大的遗憾是因为驻守在祖国的西南边陲二位最疼我的老人离世时我都在执行任务，我都没能赶会去见最后一面，送上最后一程。奶奶，外婆，又是清明节了，我再也吃不到你们做的清明果，喝不到你们采的清明茶了，你们在那边还好吗？,3分钟前,0
167882,ok绷o,又是清明雨上，折菊寄到你身旁！,,,3分钟前,2
167882,待到酒醒她无影,带脑子再说话,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,3分钟前,2
167882,红豆生民国,我好想你，可是再也见不到了，最痛苦的人，是活着的人。为国为民，为忠诚，他们很好，你却没了，谁记得你，只有我们，痛苦的我们。一生为了忠诚，为忠诚而生，为忠诚而死。,,,3分钟前,1
167882,喜欢小邹,不会说话？？是离人愁像它吧？？,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,3分钟前,3
167882,nye吴凌希,2020.24岁了 偶尔也会听嵩歌,,,3分钟前,1
167882,唯吾秋心,清明雨上2009年出的OK？？？,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,3分钟前,1
167882,不喜欢喝奶茶诶,2020.4.4.15.58,,,3分钟前,3
167882,无人问津_LVgU,害，真的好快，已隔了六年,年轻的记忆,高一听的歌，现在都大三了，时间好快,3分钟前,0
167882,只留一盏灯O,钓啊钓,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,3分钟前,0
167882,游梦散人,春天很好，只是很想你,,,3分钟前,3
167882,inmensurable-_,现在是2020年4月4日清明节 天气很好 唯愿山河无恙 百姓福绥安康 国泰民安,,,3分钟前,7
167882,浅墨尘心,又是清明，不见雨,,,3分钟前,2
167882,你的兔兔丢啦,加油陌生人,梦醒成空之后,嘿，老公，你走了马上两年了。留下我和你女儿这样好吗？天堂的你 能否让我梦你一回，知道你安好可好？好想你呀，傻瓜。,3分钟前,1
167882,大白鸭子有腿毛,2020.4.4🕯️🕯️🕯️,,,3分钟前,4
167882,fairy-YSX,"愿家国清明，
山河无恙",,,3分钟前,7
167882,最帅的小小懵,不知道为什么，想起了8年前跟我一起学画的姑娘，还有一只猫。,,,3分钟前,4
167882,学不会伪装丿,"东瓶西镜
安徽传统摆放，古时徽州的人家会在案桌东边摆放瓶寓意丈夫，西边摆放镜寓意妻子，中间通常还会摆放一座钟，每当钟声响起，寓意终生平静（钟声瓶镜），是个很美好的祝愿和期盼",,,3分钟前,5
167882,亭好看520,现在呢，已经工作了吧，还是读博呢,年轻的记忆,高一听的歌，现在都大三了，时间好快,4分钟前,0
167882,紫色的妹妹,"雨下是人间，雨上是天堂
先行告别了的人，想念你们。",,,4分钟前,5
167882,子美乐天,"黑暗终将陨落，光明会再次普照大地。
2020.4.4",,,4分钟前,4
167882,一口烂话的死小孩,今年清明没有下雨，阳光灿烂。这是他们用生命换来的光明。,,,4分钟前,5
167882,千万人的单枪匹马,许嵩的歌还是适合自己一个人听,,,4分钟前,4
167882,千万人的单枪匹马,许嵩的歌还是适合自己一个人听,,,4分钟前,4
167882,取名字可真难-,2020.4.4,,,4分钟前,3
167882,抹茶的网易云呀,流年笑掷 未来可期,,,4分钟前,2
167882,汤汤zai,再次听到好像又多了一丝伤感,,,4分钟前,2
167882,骑蜗牛追火箭1904,你只是被困在家里，而有些人却永远被困在了春天。,,,4分钟前,6
167882,小千指,我在人间彷徨，寻不到你的天堂,,,4分钟前,4
167882,永遠陪伴著守護倪,因为那首歌东抄西拿合成的😂,Nonsense_c,这首怎么和离人愁这么像？？？,4分钟前,1
167882,违心丶魇缘,李袁杰写的离人愁chao袭这歌,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,4分钟前,2
167882,我是TA的猫,今天清明节,,,4分钟前,2
167882,二十一日晴,请节哀，请坚强,辰俊-Music,你们把所谓的自己喝酒自己蹦迪叫做孤独，那我自己一个人给爷爷奶奶，外公外婆扫墓算什么？,4分钟前,0
167882,霸气帅的闪电,哇哦(´-ω-`),顺丰阿鑫,挑战一天不打游戏，学习！！！,4分钟前,0
167882,Nonsense_c,钓到了钓到了,,,4分钟前,2
167882,缃留妳到最後,2020/4/4清明、小雨；,,,4分钟前,5
167882,枯木逢春_HY,加油,夜里偷亲你一口,今天放假 上了这么久网课 加上全国哀悼 感谢哀悼不能让我打王者和吃鸡 我还和家里人去祭祖 现在睡了个午觉起来 在书桌上写着生物作业想着马上就要高考了 感觉这种感觉好舒服啊,4分钟前,0
167882,平凡也爱你999,我在人间彷徨，寻不到你的天堂,,,4分钟前,2
167882,曾经也是个爱笑的男孩啊,清明雨上是在2009年1月10日发行的，离人愁是在2018年2月8日发行的。,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,4分钟前,1
167882,秋白----,不，是离人愁太像这首歌了……,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,4分钟前,5
167882,不执__,转眼又到清明。不由得想起去年此时，人同心不同了，感恩遇到的一切！,,,4分钟前,2
167882,落月奇狼,2020.4.4 15:56,,,4分钟前,2
167882,开往春天的五菱宏光,2020.4.4,,,4分钟前,2
167882,今天也要加油鸭____,举报他,烟雨江上渔,"@Nonsense_c, 儿子回家去，别在这叫",4分钟前,0
167882,只留一盏灯O,额……？？？,Nonsense_c,这首怎么和离人愁这么像？？？,5分钟前,0
167882,lyigl,清明,,,5分钟前,1
167882,开心市民小黄h,今年的清明，雨停了，他们却走了,,,5分钟前,10
167882,橘子汽水nil,我在人间彷徨，又是一年清明雨上,,,5分钟前,2
167882,口屋,您洗洗眼好吧,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,5分钟前,2
167882,橘子小姐没有故事,我们只是被困住了三个月，但是有些人永远留在了那个隆冬。,,,5分钟前,9
167882,破iu以太网,2020. 0404,,,5分钟前,2
167882,云泽川陆任我游,五年级听的歌现在大三了,,,5分钟前,4
167882,深海巡,2020.4.4,,,5分钟前,2
167882,寻风岁月留香,现在900多了,vaedog,昨晚你有59个赞，今早已经有174个了,5分钟前,0
167882,Whan888,每年都要来一遍,,,5分钟前,2
167882,秋白----,2020.4.4,,,5分钟前,4
167882,黄优雅_,我想奶奶和姥爷了,,,5分钟前,1
167882,啊暖__AN,老许，老徐。。。。。。。。。,,,5分钟前,1
167882,一口烂话的死小孩,看看发歌时间,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,5分钟前,1
167882,保质期_一分钟的爱情,可以坐时光机，回去看看，但是我们只能坐飞机，只能在现实中飞翔,YHYLJY,今年是2020.4.4，上午十点全国静止三分钟，我在鸣笛声中醒来，有人永远留在了寒冬，是为了更多人可以迎来春天，盼山河无恙，愿花飨逝者、春暖斯人,5分钟前,1
167882,阿阿狸a快乐,还是当年的许嵩，我却不是当年的我了,,,5分钟前,2
167882,燕宝贝笔芯,今天清明节，我来打卡了,,,5分钟前,1
167882,去彼取此杨子玚,因为 李 裁缝,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,5分钟前,2
167882,阿阿狸a快乐,还是当年的许嵩，我却不是当年的我了,,,5分钟前,2
167882,燕宝贝笔芯,今天清明节，我来打卡了,,,5分钟前,1
167882,去彼取此杨子玚,因为 李 裁缝,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,5分钟前,2
167882,是昆哥哥的小朋友,2020年4月4日，清明时节，阳光洒满大地，离开的人儿，我们不会忘记你,,,5分钟前,5
167882,口屋,别理小屁孩,烟雨江上渔,"@Nonsense_c, 儿子回家去，别在这叫",5分钟前,0
167882,我超级超级喜欢你呢,会一直怀念,,,5分钟前,1
167882,森内贵野,因为离人愁是抄得,Nonsense_c,这首怎么和离人愁这么像？？？,5分钟前,1
167882,向星海进发,"1.这一天不是为了让我们无聊致死，而是为了让我们活的明白
2.我们失去的仅仅是一天的游戏，他们却失去了一切
3.“人死了，就变成一个星星。”
“干嘛变成星星呀？”
“给走夜道儿的人照个亮儿……”
──史铁生",,,5分钟前,7
167882,今年夏天我无比憧憬那年,你看看谁先出的歌曲 再说这话,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,5分钟前,3
167882,威少吖,2020.4.4,,,5分钟前,1
167882,夜里偷亲你一口,今天放假 上了这么久网课 加上全国哀悼 感谢哀悼不能让我打王者和吃鸡 我还和家里人去祭祖 现在睡了个午觉起来 在书桌上写着生物作业想着马上就要高考了 感觉这种感觉好舒服啊,,,5分钟前,11
167882,这天气真好-人生极其平凡,好久了，真的可以说算是记忆了,,,5分钟前,1
167882,姜二木,2020.4.4 15:55,,,5分钟前,3
167882,我想泡你阿,2020.4.4,,,5分钟前,2
167882,心纸折鸢,2020.4.4,,,5分钟前,2
167882,4399小游戏cc,山河无恙，国泰民安,,,5分钟前,0
167882,水月幻花,又是清明雨上 折菊寄到你身旁，,,,5分钟前,2
167882,lhiui港岛妹妹,真的只有他的歌会把我瞬间拉回那个时代的感觉,,,5分钟前,2
167882,烟雨江上渔,"@Nonsense_c, 儿子回家去，别在这叫",,,5分钟前,2
167882,Nonsense_c,看看钓到几条,,,6分钟前,0
167882,Nonsense_c,看看钓到几条,,,6分钟前,0
167882,纯净丶生活,家里刚通网啊 很久之前就被爆出来的,Nonsense_c,这首怎么和离人愁这么像？？？,6分钟前,2
167882,romly,留名,,,6分钟前,0
167882,简歆歆,2020.4.4,,,6分钟前,1
167882,一直在等你来啊,长了这么大，第一次觉得今年的清明是那么多沉重。,,,6分钟前,3
167882,抹茶的网易云呀,来自离人愁的热评,Nonsense_c,这首怎么和离人愁这么像？？？,6分钟前,2
167882,拜拜橘子汽水,清明,,,6分钟前,0
167882,漫1708,今年的清明我没有回去，对不起,,,6分钟前,0
167882,Nonsense_c,这首太像离人愁了吧！！！！怎么回事啊,,,6分钟前,1
167882,小林不想吃糖_,时间真快,年轻的记忆,高一听的歌，现在都大三了，时间好快,6分钟前,0
167882,岁月伤离别,岁月静好，加油！,,,6分钟前,0
167882,满足小区_监控中心,听这歌10年了,,,6分钟前,0
167882,_Rey_,20年打卡,,,6分钟前,0
167882,Messimamba,我们只是被困在家里 他们却被永远留在了冬天 谢谢为带来春天而沉眠于这个冬天的所有人。 铭记 缅怀 🙏,,,6分钟前,3
167882,狗琳琳琳啊,是离人愁像这首 别说反了,Nonsense_c,这首怎么和离人愁这么像？？？,6分钟前,1
167882,呦婳,山河无恙，国泰民安🙏,,,6分钟前,1
167882,梦饮千樽月月微皎洁,今天清明。刚去祭祖回来,,,6分钟前,0
167882,o啊锐o,每年清明节都来听一次,,,6分钟前,0
167882,超超超卑微,2020.4.4,,,6分钟前,1
167882,人这一辈子不就图有个成果嘛,刚刚下了很大一场雨啊,,,6分钟前,1
167882,钟家玫瑰,又是清明雨上,,,6分钟前,2
167882,小丞_0o,现在呢，你还在吗,年轻的记忆,高一听的歌，现在都大三了，时间好快,6分钟前,0
167882,Ptyal,原来都六年了,,,6分钟前,2
167882,好难过0,往太平,,,6分钟前,1
167882,顺丰阿鑫,挑战一天不打游戏，学习！！！,,,6分钟前,2
167882,球一只丶,2020.4.4,,,6分钟前,1
167882,干物的苏子酱,又是一年清明雨上,,,6分钟前,0
167882,理扁德,离人愁哪一年出的，你这主宾不分啊,Nonsense_c,这首怎么和离人愁这么像？？？,6分钟前,1
167882,谜du,一条,Nonsense_c,看看可以钓到几条,6分钟前,0
167882,不是春秋_,"又是清明雨上 折菊寄到你身旁
山川地域，日月同天
愿人间皆安🌼",,,6分钟前,2
167882,lhiui港岛妹妹,我真的好喜欢许嵩的歌!!!!!,,,6分钟前,1
167882,Longsjyc,山河无恙 国泰民安,,,6分钟前,2
167882,SoneeLee,又是一年清明雨，前行，但不忘缅怀。,,,6分钟前,0
167882,不要问我许嵩是谁,又是一年清明节，告慰英魂，告慰逝者！春回人间，生者永念！,,,6分钟前,0
167882,dj199893,每年清明节都会听这首歌,,,7分钟前,0
167882,墨凌已殇,山河无恙 人间皆安,,,7分钟前,2
167882,杰伦版权回来就改名,这首歌比离人愁早了几百年，李裁缝可就别提了,Nonsense_c,这首怎么和离人愁这么像？？？,7分钟前,4
167882,一直在等你来啊,十年生死两茫茫不思量自难忘,,,7分钟前,2
167882,江火化流萤,初中时听的歌，现在大学毕业四年了，还依然会听的歌。,,,7分钟前,2
167882,人间逍遥客-,2020.4.4,,,7分钟前,4
167882,人间逍遥客-,2020.4.4,,,7分钟前,4
167882,不嵩手181030,2020年 4.4,,,7分钟前,3
167882,往後余生是你,2020.4.4,,,7分钟前,3
167882,白昼A流星,又是一年清明雨上,,,7分钟前,3
167882,保质期_一分钟的爱情,每次清明听一曲,,,7分钟前,3
167882,蔡菜菜dseet,打卡,,,7分钟前,2
167882,玉龙淩,好多年了,,,7分钟前,2
167882,泠鱼抱蕊,致敬,,,7分钟前,3
167882,屿巷空,又是清明雨上,,,7分钟前,3
167882,西装皮鞋红领巾丶,又是清明雨上,,,7分钟前,3
167882,大风车吱呀吱悠悠的转转转,清明时节雨纷纷,,,7分钟前,2
167882,Nonsense_c,看看可以钓到几条,,,7分钟前,1
167882,hizjyx,愿岁月安好，致敬🙏🙏🙏,,,7分钟前,4
167882,腾云驾雾史蒂夫,2020-04-04，没有雨，阴天,,,7分钟前,4
167882,刘大胖_,以前从来不会体会清明节也没有过过。大概只有身边的人走了以后，才会有这体会吧。我的老太君啊。你在天上也要好好的啊,,,7分钟前,4
167882,看不到菜菜啦,突然想起了这首歌，就来听一听,,,7分钟前,3
167882,南堇曦,第一次听这首歌是初中的时候，现在已经是大二了，时间真的过的好快啊。,,,7分钟前,3
167882,是_Cubs呀-Anan,真实啥也没有鹅鹅鹅,Mogulhlz,挑战一天不玩游戏,8分钟前,0
167882,KendrickLamarDuckworth,小学四年级听的歌现在都大三了 好快,,,8分钟前,4
167882,少男映画,他清明刚四马别管他,烟雨江上渔,叫声爷爷可以滚了,8分钟前,0
167882,KendrickLamarDuckworth,小学四年级听的歌现在都大三了 好快,,,8分钟前,4
167882,少男映画,他清明刚四马别管他,烟雨江上渔,叫声爷爷可以滚了,8分钟前,0
167882,玲小姐鸭,2020.4.4,,,8分钟前,3
167882,男势牧歌,2020404 R.I.P,,,8分钟前,3
167882,铁头不拍摔啊,清明时节雨纷纷,,,8分钟前,3
167882,Jian丶Jian,2020.4.4,,,8分钟前,3
167882,宫川崎,又是清明雨上,,,8分钟前,4
167882,Nonsense_c,这首怎么和离人愁这么像？？？,,,8分钟前,4
167882,归辞引,第一次听还是刚上初中，今年复读。真怀念啊,,,8分钟前,2
167882,poooooooooooooooooooooo,清明雨上，愿河清海晏。,,,8分钟前,2
167882,荷兰豆拌苦瓜,今年我没有回家，也没有回看她。可真的很难受，是那种想到就会流泪，没办法忍着。12年了 过去了这么久，说不上习惯 只是心里一直有妈妈这个位置，也成为我一路成长的心结。可能她一直在看着我成长，我也一直孤独前进，总能看到远方的太阳，可能这就是妈妈给我的指引,荷兰豆拌苦瓜,"一年一度的清明节又到了，你们一年之中和妈妈最亲近的距离是什么时候。
我先来，19年4月2日 下午14:10分到17:00整
这是我一年之中和妈妈最亲近的两个多小时，我一直在和她说话，一直在笑着和她说，可她没有回复我任何一个字。我知道她能听得到，我说她听就好。今天我会再去看她一次。❤❤❤",8分钟前,0
167882,张小妹ZQL,愿山河无恙,,,8分钟前,1
167882,obliviate9-,戳到 好想念,别再想海里的事,"家是因为某个人的存在而被称为家
没有您我再也没有家",8分钟前,0
167882,大脸凯队长,岁月静好 人间至味是清欢,,,8分钟前,1
167882,诡手只手可弑仙,一天评论多了6万多哈6啊,,,8分钟前,6
167882,九歌在等她,2021年了,年轻的记忆,高一听的歌，现在都大三了，时间好快,8分钟前,1
167882,森影与树雾,汪苏泷还好 在发展电影电视歌曲 还有综艺 徐良才是真的消失了 ……,爱你永久深埋心底,曾经的三巨头——许嵩、徐良、汪苏泷。现在，感觉只剩许嵩了，徐良和汪苏泷很少看见他们的有关消息和歌曲了，唉╯﹏╰曾经天真的时候，也回不去了。,8分钟前,0
167882,抹茶的网易云呀,加油,妈妈说张泽华会是建筑大师,妈，我来看你了。麦苗已经长得很高是你喜欢的希望绿。跟着爸爸后面走向你小时候一起旅游的模样。那年在北京庙会我推着轮椅你新奇少数民族的各种风俗不愿再待在医院等死。现在对所有糯米类的食物迷之爱恋即使是前段时间的青团也容易让我想到当初喂你汤圆的时候你把黑芝麻吃掉把软软的汤圆皮喂给我的样子,8分钟前,0
167882,怠惰1801,我又想你了,,,8分钟前,1
167882,Ptyal,又是清明雨上,,,8分钟前,1
167882,-KvxeLi,2021会好的,_面对现实_,2020年好苦,8分钟前,0
167882,三更灯火2002,江苏园林也是这个摆法,这个昵称很多人用过,东瓶西镜放，是安徽古建筑习俗。客厅东部放瓶子，西边放镜子，意为终生平(瓶)静(镜)。,8分钟前,0
167882,剪不断啊理还乱,愿山河无恙，人间皆安 ——2020.4.4,,,8分钟前,10
167882,睿智的不像个傻子,无论怎么说感谢都不够，生命有多宝贵，你们付出的只会更多，是的，无价，这点微薄的敬意，献给你们,,,8分钟前,5
167882,JMLOVEA,又到了清明，在这个冬天有很多人到了另一个世界。想念你们,,,8分钟前,2
167882,123AD_,又是清明雨上,,,9分钟前,1
167882,L-画船听雨眠,2020清明，雨中赏歌，哀悼。,君向潇湘我向秦1008,2020年的清明没有雨,9分钟前,0
167882,我喜欢特洛耶,致敬白衣天使 战士 患者们。,,,9分钟前,1
167882,天空下起雪花,打卡,,,9分钟前,1
167882,15707034791,2020 4.4,,,9分钟前,1
167882,他们在雨村养老中勿cue,"冬日行尽处 汝长眠
春日至此时 山河无恙
愿同看盛世长安
致敬 英魂永存",,,9分钟前,4
167882,张子杰我,清明节回来打个卡，,,,9分钟前,0
167882,小鱼没舌头,哈哈,Mogulhlz,挑战一天不玩游戏,9分钟前,0
